86.848839  45.345795
87.050339  45.377716
87.251839  45.409245
87.453354  45.440380
87.654854  45.471123
87.856361  45.501472
88.057861  45.531425
88.259377  45.560993
88.460876  45.590160
88.662376  45.618938
88.863892  45.647324
89.065392  45.675312
89.266899  45.702911
89.468399  45.730118
89.669914  45.756927
89.871414  45.783348
90.072914  45.809376
90.274429  45.835007
90.475929  45.860249
90.677437  45.885094
90.878937  45.909550
91.080452  45.933609
91.281952  45.957279
91.483452  45.980553
91.684967  46.003433
91.886467  46.025925
92.087975  46.048019
92.289474  46.069721
92.490990  46.091034
92.692490  46.111950
92.893990  46.132473
93.095505  46.152603
93.297005  46.172344
93.498512  46.191689
93.700020  46.210640
93.901527  46.229198
94.103027  46.247364
94.304527  46.265137
94.506042  46.282516
94.707542  46.299503
94.909050  46.316097
95.110558  46.332298
95.312065  46.348106
95.513565  46.363522
95.715065  46.378544
95.916580  46.393173
96.118080  46.407406
96.319588  46.421249
96.521095  46.434700
96.722603  46.447758
96.924103  46.460419
97.125603  46.472691
97.327118  46.484570
97.528618  46.496052
97.730125  46.507145
97.931633  46.517845
98.133141  46.528149
98.334641  46.538063
98.536140  46.547581
98.737656  46.556709
98.939156  46.565441
99.140663  46.573784
99.342171  46.581730
99.543678  46.589283
99.745178  46.596447
99.946686  46.603214
100.148193  46.609589
100.349693  46.615574
100.551201  46.621162
100.752708  46.626358
100.954216  46.631161
101.155716  46.635574
101.357224  46.639591
101.558731  46.643215
101.760231  46.646446
101.961739  46.649284
102.163246  46.651730
102.364754  46.653782
102.566254  46.655441
102.767761  46.656708
102.969269  46.657581
103.170769  46.658062
103.372276  46.658150
103.573784  46.657845
103.775291  46.657146
103.976791  46.656052
104.178299  46.654568
104.379807  46.652691
104.581306  46.650421
104.782814  46.647758
104.984322  46.644699
105.185829  46.641251
105.387329  46.637409
105.588837  46.633171
105.790344  46.628544
105.991844  46.623520
106.193352  46.618107
106.394859  46.612297
106.596367  46.606098
106.797867  46.599503
106.999374  46.592518
107.200882  46.585136
107.402382  46.577366
107.603889  46.569199
107.805397  46.560638
108.006905  46.551689
108.208405  46.542343
108.409912  46.532604
108.611420  46.522472
108.812920  46.511951
109.014427  46.501034
109.215935  46.489723
109.417442  46.478020
109.618942  46.465923
109.820450  46.453438
110.021957  46.440552
110.223457  46.427280
110.424965  46.413612
110.626472  46.399551
110.827980  46.385098
111.029480  46.370247
111.230988  46.355007
111.432495  46.339375
111.633995  46.323349
111.835503  46.306931
112.037010  46.290119
112.238518  46.272915
112.440018  46.255314
112.641525  46.237324
112.843033  46.218941
113.044533  46.200161
113.246040  46.180992
113.447548  46.161430
113.649055  46.141472
113.850555  46.121124
114.052071  46.100380
114.253571  46.079247
114.455070  46.057720
114.656578  46.035797
114.858086  46.013481
115.059593  45.990776
115.261093  45.967674
115.462608  45.944183
115.664108  45.920296
115.865616  45.896015
116.067116  45.871346
116.268623  45.846279
116.470131  45.820820
116.671631  45.794968
116.873146  45.768726
117.074646  45.742088
117.276154  45.715057
117.477654  45.687634
117.679161  45.659817
117.880669  45.631607
118.082169  45.603004
118.283684  45.574009
118.485184  45.544621
118.686691  45.514839
118.888191  45.484665
119.089699  45.454098
119.291206  45.423138
119.492706  45.391785
119.694221  45.360039
119.895721  45.327900
120.097229  45.295364
120.298729  45.262440
120.500237  45.229122
120.701744  45.195412
120.903244  45.161304
121.104759  45.126808
121.306259  45.091919
121.507767  45.056633
121.709267  45.020958
121.910774  44.984886
122.112282  44.948425
122.313782  44.911572
122.515297  44.874321
122.716797  44.836678
122.918304  44.798645
123.119804  44.760216
123.321312  44.721397
123.522820  44.682182
123.724319  44.642574
123.925835  44.602577
124.127335  44.562183
124.328842  44.521397
124.530342  44.480221
124.731850  44.438648
124.933357  44.396683
125.134857  44.354324
125.336372  44.311573
125.537872  44.268429
125.739380  44.224892
125.940880  44.180965
126.142387  44.136639
126.343895  44.091923
126.545395  44.046818
126.746910  44.001312
126.948410  43.955418
127.149918  43.909130
127.351425  43.862450
127.552917  43.815376
127.754433  43.767910
127.955940  43.720047
128.157440  43.671799
128.358948  43.623150
128.560455  43.574108
128.761963  43.524681
128.963470  43.474854
129.164978  43.424633
129.366470  43.374027
129.567978  43.323021
129.769485  43.271626
129.970993  43.219833
130.172501  43.167648
130.373993  43.115078
130.575500  43.062107
130.777023  43.008743
130.978516  42.954990
131.180023  42.900841
131.381531  42.846298
131.583038  42.791367
131.784546  42.736038
131.986053  42.680317
132.187546  42.624207
132.389053  42.567699
132.590561  42.510803
132.792068  42.453506
132.993576  42.395821
133.195068  42.337746
133.396576  42.279274
133.598099  42.220406
133.799591  42.161152
134.001099  42.101501
134.202606  42.041454
134.404114  41.981022
134.605621  41.920193
134.807129  41.858967
135.008621  41.797356
135.210129  41.735344
135.411636  41.672947
135.613144  41.610149
135.814651  41.546963
136.016144  41.483383
136.217651  41.419411
136.419174  41.355042
136.620667  41.290283
136.822174  41.225132
137.023682  41.159584
137.225189  41.093647
137.426697  41.027317
137.628204  40.960590
137.829697  40.893475
138.031204  40.825962
138.232712  40.758060
138.434219  40.689762
138.635727  40.621071
138.837219  40.551994
139.038742  40.482517
139.240250  40.412647
139.441742  40.342388
139.643250  40.271732
139.844757  40.200680
140.046265  40.129246
140.247772  40.057407
140.449280  39.985180
140.650772  39.912563
140.852280  39.839550
141.053787  39.766148
141.255295  39.692348
141.456802  39.618153
141.658295  39.543571
141.859818  39.468594
142.061325  39.393219
142.262817  39.317459
142.464325  39.241302
142.665833  39.164749
142.867340  39.087811
143.068848  39.010471
143.270355  38.932743
143.471848  38.854622
143.673355  38.776108
143.874863  38.697201
144.076370  38.617901
144.277878  38.538204
144.479370  38.458122
144.680893  38.377640
144.882401  38.296764
145.083893  38.215500
145.285400  38.133842
145.486908  38.051788
145.688416  37.969345
145.889923  37.886505
146.091431  37.803272
146.292923  37.719654
146.494431  37.635632
146.695953  37.551220
146.897446  37.466423
147.098953  37.381226
147.300446  37.295639
147.501968  37.209656
147.703476  37.123276
147.904968  37.036514
148.106476  36.949348
148.307983  36.861794
148.509491  36.773849
148.710999  36.685509
148.912506  36.596775
149.113998  36.507652
149.315506  36.418129
149.517029  36.328217
149.718521  36.237915
149.920029  36.147213
150.121521  36.056126
150.323044  35.964642
150.524551  35.872761
150.726044  35.780495
150.927551  35.687828
151.129059  35.594772
151.330566  35.501328
151.532074  35.407482
151.733582  35.313244
151.935074  35.218620
152.136581  35.123596
152.338104  35.028179
152.539597  34.932377
152.741104  34.836174
152.942596  34.739586
153.144119  34.642597
153.345627  34.545216
153.547119  34.447449
153.748627  34.349277
153.950134  34.250717
154.151642  34.151772
154.353149  34.052425
154.554657  33.952686
154.756149  33.852558
154.957672  33.752033
155.159180  33.651115
155.360672  33.549809
155.562180  33.448105
155.763672  33.346012
155.965195  33.243523
156.166702  33.140640
156.368195  33.037369
156.569702  32.933701
156.771210  32.829636
156.972717  32.725185
157.174225  32.620338
157.375732  32.515095
157.577225  32.409470
157.778748  32.303440
157.980255  32.197018
158.181747  32.090210
158.383255  31.983004
158.584747  31.875412
158.786270  31.767418
158.987778  31.659031
159.189270  31.550261
159.390778  31.441088
159.592285  31.331522
159.793793  31.221573
159.995300  31.111221
160.196808  31.000475
160.398300  30.889347
160.599823  30.777815
160.801331  30.665892
161.002823  30.553583
161.204330  30.440874
161.405823  30.327780
161.607346  30.214285
161.808853  30.100395
162.010345  29.986122
162.211853  29.871447
162.413361  29.756380
162.614868  29.640926
162.816376  29.525074
163.017883  29.408827
163.219376  29.292194
163.420898  29.175161
163.622406  29.057735
163.823898  28.939926
164.025406  28.821714
164.226898  28.703117
164.428421  28.584120
164.629929  28.464729
164.831421  28.344954
165.032928  28.224775
165.234436  28.104206
165.435944  27.983252
165.637451  27.861897
165.838959  27.740147
166.040451  27.618013
166.241974  27.495478
166.443481  27.372549
166.644974  27.249237
166.846481  27.125523
167.047989  27.001415
167.249496  26.876925
167.451004  26.752031
167.652496  26.626755
167.854004  26.501076
168.055511  26.375002
168.257019  26.248547
168.458527  26.121689
168.660034  25.994436
168.861526  25.866802
169.063049  25.738764
169.264557  25.610332
169.466049  25.481520
169.667557  25.352303
169.869064  25.222692
170.070572  25.092701
170.272079  24.962305
170.473572  24.831526
170.675079  24.700344
170.876602  24.568769
171.078094  24.436811
171.279602  24.304451
171.481110  24.171696
171.682602  24.038559
171.884125  23.905020
172.085632  23.771088
172.287125  23.636770
172.488632  23.502052
172.690140  23.366940
172.891647  23.231445
173.093155  23.095547
173.294647  22.959267
173.496155  22.822582
173.697678  22.685505
173.899170  22.548046
174.100677  22.410183
174.302185  22.271927
174.503677  22.133287
174.705200  21.994246
174.906708  21.854811
175.108200  21.714993
175.309708  21.574772
175.511215  21.434156
175.712723  21.293159
175.914230  21.151760
176.115723  21.009977
176.317230  20.867790
176.518753  20.725212
176.720245  20.582251
176.921753  20.438885
177.123260  20.295126
177.324753  20.150986
177.526276  20.006441
177.727783  19.861504
177.929276  19.716185
178.130783  19.570461
178.332291  19.424343
178.533798  19.277845
178.735306  19.130943
178.936798  18.983658
179.138306  18.835970
179.339828  18.687887
179.541321  18.539425
179.742828  18.390556
179.944336  18.241297
180.145828  18.091654
180.347351  17.941607
180.548859  17.791166
180.750351  17.640345
180.951859  17.489119
181.153366  17.337502
181.354874  17.185499
181.556381  17.033094
181.757874  16.880308
181.959381  16.727118
182.160904  16.573534
182.362396  16.419569
182.563904  16.265198
182.765411  16.110435
182.966904  15.955291
183.168427  15.799742
183.369934  15.643800
183.571426  15.487476
183.772934  15.330749
183.974442  15.173627
184.175949  15.016125
184.377457  14.858217
184.578949  14.699929
184.780457  14.541236
184.981979  14.382150
185.183472  14.222683
185.384979  14.062810
185.586487  13.902545
185.787979  13.741899
185.989502  13.580847
186.191010  13.419403
186.392502  13.257578
186.594009  13.095347
186.795532  12.932724
186.997025  12.769719
187.198532  12.606310
187.400040  12.442508
187.601532  12.278324
187.803055  12.113735
188.004547  11.948767
188.206055  11.783392
188.407562  11.617624
188.609055  11.451476
188.810577  11.284923
189.012085  11.117975
189.213577  10.950648
189.415085  10.782916
189.616608  10.614790
189.818100  10.446284
190.019608  10.277372
190.221115  10.108068
190.422607  9.938382
190.624130  9.768291
190.825623  9.597820
191.027130  9.426944
191.228638  9.255673
191.430130  9.084023
191.631653  8.911967
191.833160  8.739518
192.034653  8.566689
192.236160  8.393455
192.437683  8.219827
192.639175  8.045818
192.840683  7.871404
193.042191  7.696597
193.243683  7.521410
193.445206  7.345817
193.646698  7.169844
193.848206  6.993465
194.049713  6.816692
194.251205  6.639541
194.452728  6.461982
194.654236  6.284031
194.855728  6.105700
195.057236  5.926963
195.258759  5.747832
195.460251  5.568323
195.661758  5.388406
195.863266  5.208097
196.064758  5.027408
196.266281  4.846313
196.467773  4.664838
196.669281  4.482956
196.870789  4.300682
197.072281  4.118028
197.273804  3.934967
197.475311  3.751513
197.676804  3.567681
197.878311  3.383441
198.079834  3.198808
198.281326  3.013797
198.482834  2.828378
198.684341  2.642566
198.885834  2.456376
199.087357  2.269778
199.288849  2.082801
199.490356  1.895417
199.691864  1.707640
199.893372  1.519485
200.094879  1.330922
200.296387  1.141966
200.497879  0.952631
200.699387  0.762889
200.900909  0.572754
201.102402  0.382241
201.303909  0.191320
