0.552920 0.974782
0.603186 0.970046
0.653451 0.964919
0.703717 0.959407
0.753982 0.953515
0.804248 0.947248
0.854513 0.940612
0.904779 0.933616
0.955044 0.926265
1.005310 0.918566
1.055575 0.910528
1.105840 0.902158
1.156106 0.893464
1.206371 0.884455
1.256637 0.875140
1.306902 0.865528
1.357168 0.855628
1.407433 0.845450
1.457699 0.835003
1.507964 0.824298
1.558230 0.813345
1.608495 0.802154
1.658761 0.790737
1.709026 0.779103
1.759292 0.767263
1.809557 0.755230
1.859823 0.743013
1.910088 0.730625
1.960354 0.718076
2.010619 0.705379
2.060885 0.692545
2.111150 0.679585
2.161416 0.666511
2.211681 0.653335
2.261947 0.640068
2.312212 0.626723
2.362478 0.613311
2.412743 0.599843
2.463009 0.586331
2.513274 0.572787
2.563540 0.559222
2.613805 0.545647
2.664070 0.532074
2.714336 0.518514
2.764601 0.504977
2.814867 0.491476
2.865132 0.478020
2.915398 0.464619
2.965663 0.451286
3.015929 0.438028
3.066194 0.424857
3.116460 0.411783
3.166725 0.398814
3.216991 0.385961
3.267256 0.373231
3.317522 0.360635
3.367787 0.348180
3.418053 0.335875
3.468318 0.323728
3.518584 0.311746
3.568849 0.299938
3.619115 0.288309
3.669380 0.276868
3.719646 0.265620
3.769911 0.254572
3.820177 0.243729
3.870442 0.233098
3.920707 0.222683
3.970973 0.212489
4.021238 0.202522
4.071504 0.192784
4.121769 0.183281
4.172035 0.174015
4.222301 0.164990
4.272566 0.156209
4.322832 0.147674
4.373097 0.139387
4.423362 0.131351
4.473628 0.123567
4.523893 0.116037
4.574159 0.108760
4.624424 0.101738
4.674690 0.094971
4.724955 0.088459
4.775221 0.082201
4.825486 0.076198
4.875752 0.070447
4.926017 0.064947
4.976283 0.059698
5.026548 0.054696
5.076814 0.049941
5.127079 0.045429
5.177345 0.041158
5.227610 0.037125
5.277875 0.033327
5.328141 0.029760
5.378407 0.026421
5.428672 0.023306
5.478938 0.020410
5.529203 0.017731
5.579469 0.015262
5.629734 0.013000
5.679999 0.010940
5.730265 0.009076
5.780530 0.007404
5.830796 0.005918
5.881062 0.004613
5.931327 0.003483
5.981592 0.002523
6.031858 0.001727
6.082123 0.001089
6.132389 0.000604
6.182654 0.000264
6.232920 0.000065
6.283185 0.000000
6.333451 0.000063
6.383716 0.000248
6.433982 0.000548
6.484247 0.000958
6.534513 0.001472
6.584778 0.002082
6.635044 0.002783
6.685309 0.003570
6.735575 0.004435
6.785840 0.005372
6.836106 0.006377
6.886371 0.007442
6.936636 0.008563
6.986902 0.009733
7.037168 0.010946
7.087433 0.012197
7.137699 0.013481
7.187964 0.014792
7.238229 0.016126
7.288495 0.017476
7.338760 0.018838
7.389026 0.020207
7.439291 0.021578
7.489557 0.022947
7.539823 0.024309
7.590088 0.025661
7.640353 0.026998
7.690619 0.028315
7.740884 0.029610
7.791150 0.030879
7.841415 0.032118
7.891681 0.033324
7.941946 0.034494
7.992212 0.035625
8.042478 0.036715
8.092743 0.037760
8.143008 0.038759
8.193274 0.039709
8.243539 0.040608
8.293804 0.041455
8.344070 0.042247
8.394336 0.042984
8.444601 0.043664
8.494866 0.044286
8.545132 0.044849
8.595398 0.045352
8.645663 0.045795
8.695929 0.046177
8.746194 0.046498
8.796459 0.046758
8.846725 0.046957
8.896991 0.047095
8.947256 0.047172
8.997521 0.047189
9.047787 0.047147
9.098052 0.047046
9.148318 0.046887
9.198584 0.046671
9.248849 0.046400
9.299114 0.046075
9.349380 0.045696
9.399645 0.045266
9.449911 0.044785
9.500176 0.044257
9.550442 0.043681
9.600707 0.043061
9.650972 0.042399
9.701239 0.041695
9.751504 0.040952
9.801769 0.040172
9.852035 0.039358
9.902300 0.038512
9.952565 0.037635
10.002831 0.036730
10.053097 0.035799
10.103362 0.034845
10.153627 0.033870
10.203893 0.032876
10.254158 0.031866
10.304424 0.030842
10.354690 0.029806
10.404955 0.028761
10.455220 0.027709
10.505486 0.026652
10.555752 0.025592
10.606017 0.024532
10.656282 0.023474
10.706548 0.022420
10.756813 0.021373
10.807078 0.020333
10.857345 0.019304
10.907610 0.018287
10.957875 0.017284
11.008141 0.016297
11.058406 0.015328
11.108672 0.014378
11.158937 0.013449
11.209203 0.012543
11.259468 0.011661
11.309733 0.010804
11.359999 0.009974
11.410265 0.009172
11.460530 0.008400
11.510796 0.007657
11.561061 0.006946
11.611326 0.006266
11.661592 0.005620
11.711858 0.005007
11.762123 0.004429
11.812388 0.003885
11.862654 0.003376
11.912919 0.002903
11.963185 0.002466
12.013451 0.002065
12.063716 0.001700
12.113981 0.001371
12.164247 0.001078
12.214513 0.000821
12.264778 0.000600
12.315043 0.000414
12.365309 0.000264
12.415574 0.000147
12.465839 0.000065
12.516106 0.000016
12.566371 0.000000
12.616636 0.000016
12.666902 0.000063
12.717167 0.000140
12.767432 0.000247
12.817698 0.000382
12.867964 0.000545
12.918229 0.000734
12.968494 0.000949
13.018760 0.001187
13.069026 0.001448
13.119291 0.001731
13.169557 0.002035
13.219822 0.002358
13.270087 0.002698
13.320353 0.003055
13.370619 0.003427
13.420884 0.003813
13.471149 0.004212
13.521415 0.004621
13.571680 0.005040
13.621946 0.005468
13.672212 0.005902
13.722477 0.006342
13.772742 0.006786
13.823008 0.007233
13.873273 0.007681
13.923539 0.008129
13.973804 0.008577
14.024070 0.009021
14.074335 0.009463
14.124600 0.009899
14.174867 0.010329
14.225132 0.010752
14.275397 0.011166
14.325663 0.011572
14.375928 0.011966
14.426193 0.012349
14.476460 0.012720
14.526725 0.013077
14.576990 0.013420
14.627255 0.013748
14.677521 0.014060
14.727786 0.014355
14.778052 0.014633
14.828318 0.014894
14.878583 0.015136
14.928848 0.015359
14.979114 0.015563
15.029380 0.015747
15.079645 0.015911
15.129910 0.016054
15.180176 0.016177
15.230441 0.016279
15.280706 0.016361
15.330973 0.016421
15.381238 0.016460
15.431503 0.016479
15.481769 0.016476
15.532034 0.016453
15.582300 0.016409
15.632565 0.016345
15.682831 0.016261
15.733096 0.016157
15.783361 0.016034
15.833627 0.015892
15.883893 0.015732
15.934158 0.015554
15.984424 0.015358
16.034689 0.015146
16.084955 0.014918
16.135220 0.014674
16.185486 0.014415
16.235750 0.014142
16.286016 0.013856
16.336283 0.013557
16.386547 0.013246
16.436813 0.012925
16.487078 0.012593
16.537344 0.012252
16.587610 0.011902
16.637875 0.011545
16.688141 0.011181
16.738405 0.010811
16.788671 0.010436
16.838938 0.010057
16.889202 0.009674
16.939468 0.009290
16.989733 0.008904
17.039999 0.008517
17.090263 0.008131
17.140530 0.007745
17.190796 0.007362
17.241060 0.006982
17.291327 0.006605
17.341591 0.006233
17.391857 0.005866
17.442123 0.005505
17.492388 0.005151
17.542654 0.004804
17.592918 0.004465
17.643185 0.004135
17.693451 0.003815
17.743715 0.003504
17.793982 0.003204
17.844246 0.002916
17.894512 0.002638
17.944777 0.002373
17.995043 0.002121
18.045309 0.001882
18.095573 0.001655
18.145840 0.001443
18.196104 0.001244
18.246370 0.001060
18.296637 0.000890
18.346901 0.000735
18.397167 0.000594
18.447432 0.000469
18.497698 0.000358
18.547964 0.000262
18.598228 0.000182
18.648495 0.000116
18.698759 0.000065
18.749025 0.000029
18.799292 0.000007
18.849556 0.000000
18.899822 0.000007
18.950087 0.000028
19.000353 0.000063
19.050617 0.000111
19.100883 0.000172
19.151150 0.000246
19.201414 0.000332
19.251680 0.000430
19.301945 0.000540
19.352211 0.000661
19.402477 0.000792
19.452742 0.000933
